NOM;CODI;DATA;SEXE;GRUP_EDAT;RESIDENCIA;CASOS_CONFIRMAT;PCR;INGRESSOS_TOTAL;INGRESSOS_CRITIC;INGRESSATS_TOTAL;INGRESSATS_CRITIC;EXITUS
CATALUNYA;CATALUNYA;2020-08-12;Home;Entre 15 i 64;Si;2;45;1;0;3;0;0
CATALUNYA;CATALUNYA;2020-08-12;Home;Entre 65 i 74;No;34;554;6;3;55;17;0
CATALUNYA;CATALUNYA;2020-08-12;Home;Entre 65 i 74;Si;0;33;0;0;3;1;0
CATALUNYA;CATALUNYA;2020-08-12;Home;Majors de 74;No;22;521;12;2;81;10;2
CATALUNYA;CATALUNYA;2020-08-12;Home;Majors de 74;Si;4;133;0;0;14;0;3
CATALUNYA;CATALUNYA;2020-08-12;Home;Menors de 15;No;72;936;1;0;3;1;0
CATALUNYA;CATALUNYA;2020-08-12;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-11;Altres;N/A;--;18;184;3;0;33;10;0
CATALUNYA;CATALUNYA;2020-08-11;Dona;Entre 15 i 64;No;408;5701;18;0;79;14;1
CATALUNYA;CATALUNYA;2020-08-11;Dona;Entre 15 i 64;Si;1;36;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-08-11;Dona;Entre 65 i 74;No;27;653;6;0;28;7;1
CATALUNYA;CATALUNYA;2020-08-11;Dona;Entre 65 i 74;Si;2;29;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-08-11;Dona;Majors de 74;No;43;754;18;1;68;3;1
CATALUNYA;CATALUNYA;2020-08-11;Dona;Majors de 74;Si;40;439;6;0;30;0;4
CATALUNYA;CATALUNYA;2020-08-11;Dona;Menors de 15;No;60;830;1;1;2;2;1
CATALUNYA;CATALUNYA;2020-08-11;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-11;Home;Entre 15 i 64;No;382;4430;21;3;201;59;1
CATALUNYA;CATALUNYA;2020-08-11;Home;Entre 15 i 64;Si;2;65;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-08-11;Home;Entre 65 i 74;No;28;606;8;3;52;17;0
CATALUNYA;CATALUNYA;2020-08-11;Home;Entre 65 i 74;Si;3;29;2;0;5;2;0
CATALUNYA;CATALUNYA;2020-08-11;Home;Majors de 74;No;34;633;5;1;82;8;0
CATALUNYA;CATALUNYA;2020-08-11;Home;Majors de 74;Si;5;133;1;0;11;0;2
CATALUNYA;CATALUNYA;2020-08-11;Home;Menors de 15;No;49;846;1;1;2;1;0
CATALUNYA;CATALUNYA;2020-08-11;Home;Menors de 15;Si;0;1;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-10;Altres;N/A;--;25;236;1;0;33;10;0
CATALUNYA;CATALUNYA;2020-08-10;Dona;Entre 15 i 64;No;454;4895;13;3;84;16;0
CATALUNYA;CATALUNYA;2020-08-10;Dona;Entre 15 i 64;Si;0;25;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-10;Dona;Entre 65 i 74;No;33;532;1;0;28;8;3
CATALUNYA;CATALUNYA;2020-08-10;Dona;Entre 65 i 74;Si;0;27;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-08-10;Dona;Majors de 74;No;29;676;8;1;63;3;5
CATALUNYA;CATALUNYA;2020-08-10;Dona;Majors de 74;Si;23;335;3;0;27;0;1
CATALUNYA;CATALUNYA;2020-08-10;Dona;Menors de 15;No;68;654;0;0;1;1;0
CATALUNYA;CATALUNYA;2020-08-10;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-10;Home;Entre 15 i 64;No;426;3849;22;5;201;58;0
CATALUNYA;CATALUNYA;2020-08-10;Home;Entre 15 i 64;Si;1;40;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-08-10;Home;Entre 65 i 74;No;37;541;8;2;52;13;0
CATALUNYA;CATALUNYA;2020-08-10;Home;Entre 65 i 74;Si;1;32;0;0;1;1;0
CATALUNYA;CATALUNYA;2020-08-10;Home;Majors de 74;No;28;527;7;2;78;8;4
CATALUNYA;CATALUNYA;2020-08-10;Home;Majors de 74;Si;1;116;3;0;12;0;0
CATALUNYA;CATALUNYA;2020-08-10;Home;Menors de 15;No;70;665;3;0;2;1;0
CATALUNYA;CATALUNYA;2020-08-10;Home;Menors de 15;Si;0;1;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-09;Altres;N/A;--;2;14;2;1;38;11;0
CATALUNYA;CATALUNYA;2020-08-09;Dona;Entre 15 i 64;No;130;1463;12;2;83;13;0
CATALUNYA;CATALUNYA;2020-08-09;Dona;Entre 15 i 64;Si;0;3;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-08-09;Dona;Entre 65 i 74;No;12;160;2;1;31;8;0
CATALUNYA;CATALUNYA;2020-08-09;Dona;Entre 65 i 74;Si;0;5;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-08-09;Dona;Majors de 74;No;16;244;5;1;64;5;0
CATALUNYA;CATALUNYA;2020-08-09;Dona;Majors de 74;Si;3;41;3;0;25;0;2
CATALUNYA;CATALUNYA;2020-08-09;Dona;Menors de 15;No;15;275;0;0;2;1;0
CATALUNYA;CATALUNYA;2020-08-09;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-09;Home;Entre 15 i 64;No;147;1296;21;4;197;55;0
CATALUNYA;CATALUNYA;2020-08-09;Home;Entre 15 i 64;Si;0;7;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-08-09;Home;Entre 65 i 74;No;13;180;8;2;51;13;0
CATALUNYA;CATALUNYA;2020-08-09;Home;Entre 65 i 74;Si;0;5;0;1;2;2;0
CATALUNYA;CATALUNYA;2020-08-09;Home;Majors de 74;No;13;215;9;0;77;8;2
CATALUNYA;CATALUNYA;2020-08-09;Home;Majors de 74;Si;0;31;2;0;10;0;4
CATALUNYA;CATALUNYA;2020-08-09;Home;Menors de 15;No;29;314;0;0;1;1;0
CATALUNYA;CATALUNYA;2020-08-09;Home;Menors de 15;Si;0;1;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-08;Altres;N/A;--;3;38;3;0;37;11;0
CATALUNYA;CATALUNYA;2020-08-08;Dona;Entre 15 i 64;No;203;3502;12;1;83;11;0
CATALUNYA;CATALUNYA;2020-08-08;Dona;Entre 15 i 64;Si;0;4;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-08-08;Dona;Entre 65 i 74;No;16;373;1;0;33;8;0
CATALUNYA;CATALUNYA;2020-08-08;Dona;Entre 65 i 74;Si;0;19;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-08-08;Dona;Majors de 74;No;16;400;16;1;57;5;0
CATALUNYA;CATALUNYA;2020-08-08;Dona;Majors de 74;Si;5;236;2;0;24;0;3
CATALUNYA;CATALUNYA;2020-08-08;Dona;Menors de 15;No;24;422;0;0;2;1;0
CATALUNYA;CATALUNYA;2020-08-08;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-08;Home;Entre 15 i 64;No;199;2891;21;4;196;54;0
CATALUNYA;CATALUNYA;2020-08-08;Home;Entre 15 i 64;Si;0;10;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-08-08;Home;Entre 65 i 74;No;10;379;3;1;50;12;0
CATALUNYA;CATALUNYA;2020-08-08;Home;Entre 65 i 74;Si;0;14;0;0;1;1;0
CATALUNYA;CATALUNYA;2020-08-08;Home;Majors de 74;No;13;332;16;1;73;8;1
CATALUNYA;CATALUNYA;2020-08-08;Home;Majors de 74;Si;0;99;1;1;13;0;0
CATALUNYA;CATALUNYA;2020-08-08;Home;Menors de 15;No;26;469;0;0;1;1;0
CATALUNYA;CATALUNYA;2020-08-08;Home;Menors de 15;Si;0;1;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-07;Altres;N/A;--;21;176;1;0;38;12;0
CATALUNYA;CATALUNYA;2020-08-07;Dona;Entre 15 i 64;No;433;5912;20;1;81;10;0
CATALUNYA;CATALUNYA;2020-08-07;Dona;Entre 15 i 64;Si;0;29;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-08-07;Dona;Entre 65 i 74;No;36;648;4;1;35;7;0
CATALUNYA;CATALUNYA;2020-08-07;Dona;Entre 65 i 74;Si;4;32;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-08-07;Dona;Majors de 74;No;31;762;12;1;58;5;3
CATALUNYA;CATALUNYA;2020-08-07;Dona;Majors de 74;Si;47;390;6;0;23;0;1
CATALUNYA;CATALUNYA;2020-08-07;Dona;Menors de 15;No;67;912;0;1;2;1;0
CATALUNYA;CATALUNYA;2020-08-07;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-07;Home;Entre 15 i 64;No;367;4704;16;7;187;55;0
CATALUNYA;CATALUNYA;2020-08-07;Home;Entre 15 i 64;Si;2;45;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-08-07;Home;Entre 65 i 74;No;30;619;7;1;48;11;1
CATALUNYA;CATALUNYA;2020-08-07;Home;Entre 65 i 74;Si;1;30;0;0;1;1;0
CATALUNYA;CATALUNYA;2020-08-07;Home;Majors de 74;No;32;642;11;0;68;6;1
CATALUNYA;CATALUNYA;2020-08-07;Home;Majors de 74;Si;13;134;2;0;14;0;0
CATALUNYA;CATALUNYA;2020-08-07;Home;Menors de 15;No;63;957;0;0;1;1;0
CATALUNYA;CATALUNYA;2020-08-07;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-06;Altres;N/A;--;31;226;5;1;36;11;0
CATALUNYA;CATALUNYA;2020-08-06;Dona;Entre 15 i 64;No;383;5203;13;2;90;12;0
CATALUNYA;CATALUNYA;2020-08-06;Dona;Entre 15 i 64;Si;2;62;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-08-06;Dona;Entre 65 i 74;No;31;489;4;0;36;7;0
CATALUNYA;CATALUNYA;2020-08-06;Dona;Entre 65 i 74;Si;0;42;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-08-06;Dona;Majors de 74;No;24;600;4;0;60;5;3
CATALUNYA;CATALUNYA;2020-08-06;Dona;Majors de 74;Si;30;344;4;0;24;0;2
CATALUNYA;CATALUNYA;2020-08-06;Dona;Menors de 15;No;53;810;1;0;3;1;0
CATALUNYA;CATALUNYA;2020-08-06;Dona;Menors de 15;Si;0;1;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-06;Home;Entre 15 i 64;No;363;4007;30;15;200;55;0
CATALUNYA;CATALUNYA;2020-08-06;Home;Entre 15 i 64;Si;0;67;0;0;4;0;0
CATALUNYA;CATALUNYA;2020-08-06;Home;Entre 65 i 74;No;21;443;8;0;55;10;0
CATALUNYA;CATALUNYA;2020-08-06;Home;Entre 65 i 74;Si;2;34;0;0;2;1;0
CATALUNYA;CATALUNYA;2020-08-06;Home;Majors de 74;No;20;515;9;0;69;6;4
CATALUNYA;CATALUNYA;2020-08-06;Home;Majors de 74;Si;8;143;1;0;12;0;1
CATALUNYA;CATALUNYA;2020-08-06;Home;Menors de 15;No;58;850;0;0;1;1;0
CATALUNYA;CATALUNYA;2020-08-06;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-05;Altres;N/A;--;14;236;3;1;38;11;0
CATALUNYA;CATALUNYA;2020-08-05;Dona;Entre 15 i 64;No;413;5144;20;2;90;11;0
CATALUNYA;CATALUNYA;2020-08-05;Dona;Entre 15 i 64;Si;0;44;1;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-05;Dona;Entre 65 i 74;No;27;452;3;0;33;8;1
CATALUNYA;CATALUNYA;2020-08-05;Dona;Entre 65 i 74;Si;0;35;1;0;3;1;0
CATALUNYA;CATALUNYA;2020-08-05;Dona;Majors de 74;No;27;634;5;0;64;7;1
CATALUNYA;CATALUNYA;2020-08-05;Dona;Majors de 74;Si;12;457;2;0;30;0;3
CATALUNYA;CATALUNYA;2020-08-05;Dona;Menors de 15;No;60;799;1;0;2;1;0
CATALUNYA;CATALUNYA;2020-08-05;Dona;Menors de 15;Si;1;3;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-05;Home;Entre 15 i 64;No;379;3723;22;5;193;53;0
CATALUNYA;CATALUNYA;2020-08-05;Home;Entre 15 i 64;Si;1;57;1;0;4;0;0
CATALUNYA;CATALUNYA;2020-08-05;Home;Entre 65 i 74;No;18;493;3;1;58;12;0
CATALUNYA;CATALUNYA;2020-08-05;Home;Entre 65 i 74;Si;0;23;1;1;1;0;0
CATALUNYA;CATALUNYA;2020-08-05;Home;Majors de 74;No;22;522;13;0;63;10;1
CATALUNYA;CATALUNYA;2020-08-05;Home;Majors de 74;Si;1;107;1;0;11;0;0
CATALUNYA;CATALUNYA;2020-08-05;Home;Menors de 15;No;57;870;0;0;1;1;0
CATALUNYA;CATALUNYA;2020-08-05;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-04;Altres;N/A;--;25;246;8;3;34;9;0
CATALUNYA;CATALUNYA;2020-08-04;Dona;Entre 15 i 64;No;395;5841;14;1;96;12;0
CATALUNYA;CATALUNYA;2020-08-04;Dona;Entre 15 i 64;Si;1;59;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-08-04;Dona;Entre 65 i 74;No;26;529;6;1;42;11;1
CATALUNYA;CATALUNYA;2020-08-04;Dona;Entre 65 i 74;Si;1;22;0;0;2;1;0
CATALUNYA;CATALUNYA;2020-08-04;Dona;Majors de 74;No;36;725;6;0;72;7;1
CATALUNYA;CATALUNYA;2020-08-04;Dona;Majors de 74;Si;24;408;3;0;32;0;3
CATALUNYA;CATALUNYA;2020-08-04;Dona;Menors de 15;No;63;836;1;0;2;1;0
CATALUNYA;CATALUNYA;2020-08-04;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-04;Home;Entre 15 i 64;No;362;4410;23;6;197;51;1
CATALUNYA;CATALUNYA;2020-08-04;Home;Entre 15 i 64;Si;3;98;0;0;4;0;0
CATALUNYA;CATALUNYA;2020-08-04;Home;Entre 65 i 74;No;22;564;7;3;63;11;1
CATALUNYA;CATALUNYA;2020-08-04;Home;Entre 65 i 74;Si;0;26;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-08-04;Home;Majors de 74;No;21;669;8;1;69;10;2
CATALUNYA;CATALUNYA;2020-08-04;Home;Majors de 74;Si;5;138;0;0;18;0;2
CATALUNYA;CATALUNYA;2020-08-04;Home;Menors de 15;No;77;865;0;0;1;1;0
CATALUNYA;CATALUNYA;2020-08-04;Home;Menors de 15;Si;0;1;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-03;Altres;N/A;--;32;226;4;20;32;9;0
CATALUNYA;CATALUNYA;2020-08-03;Dona;Entre 15 i 64;No;419;4012;10;1;106;15;0
CATALUNYA;CATALUNYA;2020-08-03;Dona;Entre 15 i 64;Si;5;43;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-03;Dona;Entre 65 i 74;No;22;416;6;2;37;7;0
CATALUNYA;CATALUNYA;2020-08-03;Dona;Entre 65 i 74;Si;0;30;0;0;2;1;0
CATALUNYA;CATALUNYA;2020-08-03;Dona;Majors de 74;No;38;535;6;0;68;5;0
CATALUNYA;CATALUNYA;2020-08-03;Dona;Majors de 74;Si;6;343;3;0;34;0;0
CATALUNYA;CATALUNYA;2020-08-03;Dona;Menors de 15;No;70;592;0;0;3;1;0
CATALUNYA;CATALUNYA;2020-08-03;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-03;Home;Entre 15 i 64;No;430;3222;26;5;192;51;0
CATALUNYA;CATALUNYA;2020-08-03;Home;Entre 15 i 64;Si;3;64;1;0;3;0;0
CATALUNYA;CATALUNYA;2020-08-03;Home;Entre 65 i 74;No;33;405;8;0;63;9;0
CATALUNYA;CATALUNYA;2020-08-03;Home;Entre 65 i 74;Si;0;23;1;0;4;0;0
CATALUNYA;CATALUNYA;2020-08-03;Home;Majors de 74;No;16;487;10;0;74;9;3
CATALUNYA;CATALUNYA;2020-08-03;Home;Majors de 74;Si;3;132;4;0;22;0;4
CATALUNYA;CATALUNYA;2020-08-03;Home;Menors de 15;No;52;561;1;0;3;1;0
CATALUNYA;CATALUNYA;2020-08-03;Home;Menors de 15;Si;0;1;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-02;Altres;N/A;--;5;18;15;1;29;9;0
CATALUNYA;CATALUNYA;2020-08-02;Dona;Entre 15 i 64;No;123;1295;11;5;107;17;0
CATALUNYA;CATALUNYA;2020-08-02;Dona;Entre 15 i 64;Si;0;7;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-02;Dona;Entre 65 i 74;No;7;123;6;0;34;7;0
CATALUNYA;CATALUNYA;2020-08-02;Dona;Entre 65 i 74;Si;0;7;0;0;2;1;1
CATALUNYA;CATALUNYA;2020-08-02;Dona;Majors de 74;No;10;227;4;0;64;5;0
CATALUNYA;CATALUNYA;2020-08-02;Dona;Majors de 74;Si;4;121;3;0;37;0;3
CATALUNYA;CATALUNYA;2020-08-02;Dona;Menors de 15;No;14;277;0;0;3;1;0
CATALUNYA;CATALUNYA;2020-08-02;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-02;Home;Entre 15 i 64;No;128;1112;16;1;186;47;0
CATALUNYA;CATALUNYA;2020-08-02;Home;Entre 15 i 64;Si;0;11;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-08-02;Home;Entre 65 i 74;No;13;162;6;0;61;9;1
CATALUNYA;CATALUNYA;2020-08-02;Home;Entre 65 i 74;Si;0;6;1;0;4;0;0
CATALUNYA;CATALUNYA;2020-08-02;Home;Majors de 74;No;11;237;5;2;72;9;1
CATALUNYA;CATALUNYA;2020-08-02;Home;Majors de 74;Si;1;76;2;0;19;0;1
CATALUNYA;CATALUNYA;2020-08-02;Home;Menors de 15;No;17;288;0;0;3;1;0
CATALUNYA;CATALUNYA;2020-08-02;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-01;Altres;N/A;--;4;38;13;2;27;8;0
CATALUNYA;CATALUNYA;2020-08-01;Dona;Entre 15 i 64;No;177;2421;16;2;95;16;0
CATALUNYA;CATALUNYA;2020-08-01;Dona;Entre 15 i 64;Si;1;16;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-01;Dona;Entre 65 i 74;No;10;254;12;1;32;6;0
CATALUNYA;CATALUNYA;2020-08-01;Dona;Entre 65 i 74;Si;0;23;0;0;2;1;0
CATALUNYA;CATALUNYA;2020-08-01;Dona;Majors de 74;No;17;463;3;1;63;5;2
CATALUNYA;CATALUNYA;2020-08-01;Dona;Majors de 74;Si;3;293;4;0;41;0;4
CATALUNYA;CATALUNYA;2020-08-01;Dona;Menors de 15;No;27;416;1;0;3;1;0
CATALUNYA;CATALUNYA;2020-08-01;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-01;Home;Entre 15 i 64;No;173;1958;20;3;173;44;0
CATALUNYA;CATALUNYA;2020-08-01;Home;Entre 15 i 64;Si;0;21;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-08-01;Home;Entre 65 i 74;No;12;287;4;0;60;10;2
CATALUNYA;CATALUNYA;2020-08-01;Home;Entre 65 i 74;Si;0;24;1;0;2;0;0
CATALUNYA;CATALUNYA;2020-08-01;Home;Majors de 74;No;13;343;8;3;68;7;2
CATALUNYA;CATALUNYA;2020-08-01;Home;Majors de 74;Si;2;114;3;0;18;0;0
CATALUNYA;CATALUNYA;2020-08-01;Home;Menors de 15;No;22;454;0;0;4;1;0
CATALUNYA;CATALUNYA;2020-08-01;Home;Menors de 15;Si;0;1;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-31;Altres;N/A;--;19;183;17;2;25;6;0
CATALUNYA;CATALUNYA;2020-07-31;Dona;Entre 15 i 64;No;454;5740;25;6;101;19;2
CATALUNYA;CATALUNYA;2020-07-31;Dona;Entre 15 i 64;Si;2;29;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-31;Dona;Entre 65 i 74;No;32;550;5;1;29;7;0
CATALUNYA;CATALUNYA;2020-07-31;Dona;Entre 65 i 74;Si;1;33;0;0;2;1;0
CATALUNYA;CATALUNYA;2020-07-31;Dona;Majors de 74;No;23;740;3;1;60;5;3
CATALUNYA;CATALUNYA;2020-07-31;Dona;Majors de 74;Si;13;478;4;0;36;0;2
CATALUNYA;CATALUNYA;2020-07-31;Dona;Menors de 15;No;75;1004;0;0;2;1;0
CATALUNYA;CATALUNYA;2020-07-31;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-31;Home;Entre 15 i 64;No;417;4475;26;9;156;43;0
CATALUNYA;CATALUNYA;2020-07-31;Home;Entre 15 i 64;Si;0;34;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-07-31;Home;Entre 65 i 74;No;15;516;8;1;53;10;0
CATALUNYA;CATALUNYA;2020-07-31;Home;Entre 65 i 74;Si;0;18;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-07-31;Home;Majors de 74;No;23;569;11;0;62;6;2
CATALUNYA;CATALUNYA;2020-07-31;Home;Majors de 74;Si;3;147;5;0;17;0;1
CATALUNYA;CATALUNYA;2020-07-31;Home;Menors de 15;No;79;1124;1;0;2;1;0
CATALUNYA;CATALUNYA;2020-07-31;Home;Menors de 15;Si;0;1;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-30;Altres;N/A;--;16;221;12;0;28;4;0
CATALUNYA;CATALUNYA;2020-07-30;Dona;Entre 15 i 64;No;423;4836;10;3;94;15;0
CATALUNYA;CATALUNYA;2020-07-30;Dona;Entre 15 i 64;Si;0;22;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-30;Dona;Entre 65 i 74;No;20;425;3;1;27;7;0
CATALUNYA;CATALUNYA;2020-07-30;Dona;Entre 65 i 74;Si;0;23;0;0;2;1;0
CATALUNYA;CATALUNYA;2020-07-30;Dona;Majors de 74;No;30;638;11;0;71;5;5
CATALUNYA;CATALUNYA;2020-07-30;Dona;Majors de 74;Si;26;358;5;0;35;0;3
CATALUNYA;CATALUNYA;2020-07-30;Dona;Menors de 15;No;63;751;0;1;5;1;0
CATALUNYA;CATALUNYA;2020-07-30;Dona;Menors de 15;Si;0;3;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-30;Home;Entre 15 i 64;No;405;3955;18;5;159;41;2
CATALUNYA;CATALUNYA;2020-07-30;Home;Entre 15 i 64;Si;2;50;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-07-30;Home;Entre 65 i 74;No;24;400;7;0;50;11;2
CATALUNYA;CATALUNYA;2020-07-30;Home;Entre 65 i 74;Si;0;21;0;0;3;0;1
CATALUNYA;CATALUNYA;2020-07-30;Home;Majors de 74;No;23;527;9;1;63;7;2
CATALUNYA;CATALUNYA;2020-07-30;Home;Majors de 74;Si;7;128;4;0;14;0;0
CATALUNYA;CATALUNYA;2020-07-30;Home;Menors de 15;No;66;861;1;0;2;2;0
CATALUNYA;CATALUNYA;2020-07-30;Home;Menors de 15;Si;0;2;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-29;Altres;N/A;--;33;243;6;1;32;4;0
CATALUNYA;CATALUNYA;2020-07-29;Dona;Entre 15 i 64;No;391;5796;25;3;94;13;0
CATALUNYA;CATALUNYA;2020-07-29;Dona;Entre 15 i 64;Si;3;58;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-29;Dona;Entre 65 i 74;No;34;596;3;0;29;8;0
CATALUNYA;CATALUNYA;2020-07-29;Dona;Entre 65 i 74;Si;2;33;0;0;2;1;0
CATALUNYA;CATALUNYA;2020-07-29;Dona;Majors de 74;No;33;764;1;2;63;7;2
CATALUNYA;CATALUNYA;2020-07-29;Dona;Majors de 74;Si;32;377;10;0;34;0;2
CATALUNYA;CATALUNYA;2020-07-29;Dona;Menors de 15;No;78;942;0;0;4;0;0
CATALUNYA;CATALUNYA;2020-07-29;Dona;Menors de 15;Si;0;5;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-29;Home;Entre 15 i 64;No;418;4506;25;2;159;42;0
CATALUNYA;CATALUNYA;2020-07-29;Home;Entre 15 i 64;Si;13;62;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-07-29;Home;Entre 65 i 74;No;19;550;5;1;49;11;0
CATALUNYA;CATALUNYA;2020-07-29;Home;Entre 65 i 74;Si;1;24;2;0;3;0;0
CATALUNYA;CATALUNYA;2020-07-29;Home;Majors de 74;No;18;638;12;0;63;7;4
CATALUNYA;CATALUNYA;2020-07-29;Home;Majors de 74;Si;7;143;1;0;19;0;0
CATALUNYA;CATALUNYA;2020-07-29;Home;Menors de 15;No;75;1093;0;0;1;1;0
CATALUNYA;CATALUNYA;2020-07-29;Home;Menors de 15;Si;0;2;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-28;Altres;N/A;--;24;182;7;0;33;3;0
CATALUNYA;CATALUNYA;2020-07-28;Dona;Entre 15 i 64;No;438;5311;24;6;98;15;0
CATALUNYA;CATALUNYA;2020-07-28;Dona;Entre 15 i 64;Si;0;41;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-28;Dona;Entre 65 i 74;No;19;534;6;0;27;8;0
CATALUNYA;CATALUNYA;2020-07-28;Dona;Entre 65 i 74;Si;2;32;0;0;2;1;1
CATALUNYA;CATALUNYA;2020-07-28;Dona;Majors de 74;No;28;757;11;1;59;6;0
CATALUNYA;CATALUNYA;2020-07-28;Dona;Majors de 74;Si;38;394;5;0;26;0;3
CATALUNYA;CATALUNYA;2020-07-28;Dona;Menors de 15;No;78;840;1;0;3;1;0
CATALUNYA;CATALUNYA;2020-07-28;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-28;Home;Entre 15 i 64;No;424;4122;21;6;162;45;0
CATALUNYA;CATALUNYA;2020-07-28;Home;Entre 15 i 64;Si;0;60;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-07-28;Home;Entre 65 i 74;No;33;534;6;1;51;12;0
CATALUNYA;CATALUNYA;2020-07-28;Home;Entre 65 i 74;Si;3;36;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-07-28;Home;Majors de 74;No;9;561;8;1;66;8;5
CATALUNYA;CATALUNYA;2020-07-28;Home;Majors de 74;Si;12;145;1;0;19;0;1
CATALUNYA;CATALUNYA;2020-07-28;Home;Menors de 15;No;82;928;0;0;1;1;0
CATALUNYA;CATALUNYA;2020-07-28;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-27;Altres;N/A;--;18;204;15;0;32;4;0
CATALUNYA;CATALUNYA;2020-07-27;Dona;Entre 15 i 64;No;487;3772;19;2;97;10;0
CATALUNYA;CATALUNYA;2020-07-27;Dona;Entre 15 i 64;Si;2;18;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-07-27;Dona;Entre 65 i 74;No;31;465;0;3;29;9;0
CATALUNYA;CATALUNYA;2020-07-27;Dona;Entre 65 i 74;Si;0;18;0;0;2;1;0
CATALUNYA;CATALUNYA;2020-07-27;Dona;Majors de 74;No;27;639;7;0;56;5;4
CATALUNYA;CATALUNYA;2020-07-27;Dona;Majors de 74;Si;6;276;4;0;27;0;3
CATALUNYA;CATALUNYA;2020-07-27;Dona;Menors de 15;No;73;527;2;0;2;1;0
